# extern_census.tsv — GENERATED by scripts/extract/gen_extern_census.sh.
# Oracle: leanprover/lean4 v4.32.0 commit 8c9756b28d64dab099da31a4c09229a9e6a2ef35 (verified against SUITE.lock).
# Pin-verified environment walk over the full `Lean` import closure
# (plan Appendix C). Regenerate with the script; never edit by hand (Rule D5).
schema fln-extern-census/1
extern_count	954
constant_count	204543
columns	name	kind	module	arity	level_params	entries
extern	Int32.add	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_add
extern	Int32.complement	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_complement
extern	Int32.decEq	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_dec_eq
extern	Int32.decLe	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_dec_le
extern	Int32.decLt	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_dec_lt
extern	Int32.div	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_div
extern	Int32.land	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_land
extern	Int32.lor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_lor
extern	Int32.mod	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_mod
extern	Int32.mul	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_mul
extern	Int32.neg	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_neg
extern	Int32.ofInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_of_int
extern	Int32.ofNat	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_of_nat
extern	Int32.shiftLeft	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_shift_left
extern	Int32.shiftRight	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_shift_right
extern	Int32.sub	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_sub
extern	Int32.toFloat	opaque	Init.Data.SInt.Float	1	0	standard:all:lean_int32_to_float
extern	Int32.toFloat32	opaque	Init.Data.SInt.Float32	1	0	standard:all:lean_int32_to_float32
extern	Int32.toISize	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_to_isize
extern	Int32.toInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_to_int
extern	Int32.toInt16	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_to_int16
extern	Int32.toInt64	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_to_int64
extern	Int32.toInt8	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int32_to_int8
extern	Int32.xor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int32_xor
extern	Int64.abs	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_abs
extern	Int64.add	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_add
extern	Int64.complement	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_complement
extern	Int64.decEq	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_dec_eq
extern	Int64.decLe	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_dec_le
extern	Int64.decLt	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_dec_lt
extern	Int64.div	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_div
extern	Int64.land	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_land
extern	Int64.lor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_lor
extern	Int64.mod	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_mod
extern	Int64.mul	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_mul
extern	Int64.neg	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_neg
extern	Int64.ofInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_of_int
extern	Int64.ofNat	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_of_nat
extern	Int64.shiftLeft	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_shift_left
extern	Int64.shiftRight	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_shift_right
extern	Int64.sub	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_sub
extern	Int64.toFloat	opaque	Init.Data.SInt.Float	1	0	standard:all:lean_int64_to_float
extern	Int64.toFloat32	opaque	Init.Data.SInt.Float32	1	0	standard:all:lean_int64_to_float32
extern	Int64.toISize	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_to_isize
extern	Int64.toInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_to_int_sint
extern	Int64.toInt16	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_to_int16
extern	Int64.toInt32	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_to_int32
extern	Int64.toInt8	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int64_to_int8
extern	Int64.xor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int64_xor
extern	Int8.abs	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_abs
extern	Int8.add	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_add
extern	Int8.complement	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_complement
extern	Int8.decEq	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_dec_eq
extern	Int8.decLe	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_dec_le
extern	Int8.decLt	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_dec_lt
extern	Int8.div	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_div
extern	Int8.land	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_land
extern	Int8.lor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_lor
extern	Int8.mod	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_mod
extern	Int8.mul	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_mul
extern	Int8.neg	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_neg
extern	Int8.ofInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_of_int
extern	Int8.ofNat	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_of_nat
extern	Int8.shiftLeft	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_shift_left
extern	Int8.shiftRight	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_shift_right
extern	Int8.sub	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_sub
extern	Int8.toFloat	opaque	Init.Data.SInt.Float	1	0	standard:all:lean_int8_to_float
extern	Int8.toFloat32	opaque	Init.Data.SInt.Float32	1	0	standard:all:lean_int8_to_float32
extern	Int8.toISize	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_to_isize
extern	Int8.toInt	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_to_int
extern	Int8.toInt16	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_to_int16
extern	Int8.toInt32	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_to_int32
extern	Int8.toInt64	defn	Init.Data.SInt.Basic	1	0	standard:all:lean_int8_to_int64
extern	Int8.xor	defn	Init.Data.SInt.Basic	2	0	standard:all:lean_int8_xor
extern	LLVM.Value.getName	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_value_name2
extern	LLVM.addAttributeAtIndex	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_add_attribute_at_index
extern	LLVM.addCase	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_add_case
extern	LLVM.addFunction	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_add_function
extern	LLVM.addGlobal	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_add_global
extern	LLVM.appendBasicBlockInContext	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_append_basic_block_in_context
extern	LLVM.arrayType	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_array_type
extern	LLVM.buildAdd	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_add
extern	LLVM.buildAlloca	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_build_alloca
extern	LLVM.buildBr	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_build_br
extern	LLVM.buildCall2	opaque	Lean.Compiler.IR.LLVMBindings	6	0	standard:all:lean_llvm_build_call2
extern	LLVM.buildCondBr	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_cond_br
extern	LLVM.buildGEP2	opaque	Lean.Compiler.IR.LLVMBindings	6	0	standard:all:lean_llvm_build_gep2
extern	LLVM.buildGlobalString	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_build_global_string
extern	LLVM.buildICmp	opaque	Lean.Compiler.IR.LLVMBindings	6	0	standard:all:lean_llvm_build_icmp
extern	LLVM.buildInBoundsGEP2	opaque	Lean.Compiler.IR.LLVMBindings	6	0	standard:all:lean_llvm_build_inbounds_gep2
extern	LLVM.buildLoad2	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_load2
extern	LLVM.buildMul	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_mul
extern	LLVM.buildNot	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_build_not
extern	LLVM.buildPtrToInt	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_ptr_to_int
extern	LLVM.buildRet	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_build_ret
extern	LLVM.buildSext	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_sext
extern	LLVM.buildSextOrTrunc	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_sext_or_trunc
extern	LLVM.buildStore	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_build_store
extern	LLVM.buildSub	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_sub
extern	LLVM.buildSwitch	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_switch
extern	LLVM.buildUnreachable	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_build_unreachable
extern	LLVM.buildZext	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_build_zext
extern	LLVM.clearInsertionPosition	opaque	Lean.Compiler.IR.LLVMBindings	3	1	standard:all:lean_llvm_clear_insertion_position
extern	LLVM.constArray	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_const_array
extern	LLVM.constInt	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_const_int
extern	LLVM.constPointerNull	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_const_pointer_null
extern	LLVM.constString	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_const_string
extern	LLVM.countBasicBlocks	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_count_basic_blocks
extern	LLVM.countParams	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:llvm_count_params
extern	LLVM.createBuilderInContext	opaque	Lean.Compiler.IR.LLVMBindings	1	0	standard:all:lean_llvm_create_builder_in_context
extern	LLVM.createContext	opaque	Lean.Compiler.IR.LLVMBindings	0	0	standard:all:lean_llvm_create_context
extern	LLVM.createMemoryBufferWithContentsOfFile	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_create_memory_buffer_with_contents_of_file
extern	LLVM.createModule	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_create_module
extern	LLVM.createStringAttribute	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_create_string_attribute
extern	LLVM.createTargetMachine	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_create_target_machine
extern	LLVM.disposeModule	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_dispose_module
extern	LLVM.disposeTargetMachine	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_dispose_target_machine
extern	LLVM.doubleTypeInContext	opaque	Lean.Compiler.IR.LLVMBindings	1	0	standard:all:lean_llvm_double_type_in_context
extern	LLVM.floatTypeInContext	opaque	Lean.Compiler.IR.LLVMBindings	1	0	standard:all:lean_llvm_float_type_in_context
extern	LLVM.functionType	opaque	Lean.Compiler.IR.LLVMBindings	4	0	standard:all:lean_llvm_function_type
extern	LLVM.getBasicBlockParent	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_basic_block_parent
extern	LLVM.getDefaultTargetTriple	opaque	Lean.Compiler.IR.LLVMBindings	0	0	standard:all:lean_llvm_get_default_target_triple
extern	LLVM.getEntryBasicBlock	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_entry_basic_block
extern	LLVM.getFirstFunction	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_first_function
extern	LLVM.getFirstGlobal	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_first_global
extern	LLVM.getFirstInstruction	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_first_instruction
extern	LLVM.getInsertBlock	opaque	Lean.Compiler.IR.LLVMBindings	3	1	standard:all:lean_llvm_get_insert_block
extern	LLVM.getNamedFunction	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_get_named_function
extern	LLVM.getNamedGlobal	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_get_named_global
extern	LLVM.getNextFunction	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_next_function
extern	LLVM.getNextGlobal	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_next_global
extern	LLVM.getParam	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:llvm_get_param
extern	LLVM.getTargetFromTriple	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_target_from_triple
extern	LLVM.getUndef	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_get_undef
extern	LLVM.intTypeInContext	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_int_type_in_context
extern	LLVM.isDeclaration	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:llvm_is_declaration
extern	LLVM.linkModules	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_link_modules
extern	LLVM.llvmInitializeTargetInfo	opaque	Lean.Compiler.IR.LLVMBindings	0	0	standard:all:lean_llvm_initialize_target_info
extern	LLVM.moduleToString	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_module_to_string
extern	LLVM.opaquePointerTypeInContext	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_opaque_pointer_type_in_context
extern	LLVM.parseBitcode	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_parse_bitcode
extern	LLVM.pointerType	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_pointer_type
extern	LLVM.positionBuilderAtEnd	opaque	Lean.Compiler.IR.LLVMBindings	4	1	standard:all:lean_llvm_position_builder_at_end
extern	LLVM.positionBuilderBefore	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_position_builder_before
extern	LLVM.printModuletoFile	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_print_module_to_file
extern	LLVM.printModuletoString	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_print_module_to_string
extern	LLVM.setDLLStorageClass	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_set_dll_storage_class
extern	LLVM.setInitializer	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_set_initializer
extern	LLVM.setLinkage	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_set_linkage
extern	LLVM.setTailCall	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_set_tail_call
extern	LLVM.setVisibility	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_set_visibility
extern	LLVM.targetMachineEmitToFile	opaque	Lean.Compiler.IR.LLVMBindings	5	0	standard:all:lean_llvm_target_machine_emit_to_file
extern	LLVM.typeOf	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_type_of
extern	LLVM.verifyModule	opaque	Lean.Compiler.IR.LLVMBindings	2	0	standard:all:lean_llvm_verify_module
extern	LLVM.voidType	opaque	Lean.Compiler.IR.LLVMBindings	1	0	standard:all:lean_llvm_void_type_in_context
extern	LLVM.writeBitcodeToFile	opaque	Lean.Compiler.IR.LLVMBindings	3	0	standard:all:lean_llvm_write_bitcode_to_file
extern	Lean.BinderInfo.toUInt64	defn	Lean.Expr	1	0	standard:all:lean_uint8_to_uint64
extern	Lean.CompactedRegion.free	opaque	Lean.CompactedRegion	1	0	standard:all:lean_compacted_region_free
extern	Lean.CompactedRegion.read	opaque	Lean.CompactedRegion	3	0	standard:all:lean_compacted_region_read
extern	Lean.CompactedRegion.save	opaque	Lean.CompactedRegion	7	0	standard:all:lean_compacted_region_save
extern	Lean.Dynlib.Symbol.runAsInit	opaque	Lean.LoadDynlib	2	0	standard:all:lean_dynlib_symbol_run_as_init
extern	Lean.Dynlib.get?	opaque	Lean.LoadDynlib	2	0	standard:all:lean_dynlib_get
extern	Lean.Dynlib.load	opaque	Lean.LoadDynlib	1	0	standard:all:lean_dynlib_load
extern	Lean.Elab.Tactic.Try.evalSuggest	opaque	Lean.Elab.Tactic.Try	0	0	standard:all:lean_eval_suggest_tactic
extern	Lean.Expr.abstract	opaque	Lean.Expr	2	0	standard:all:lean_expr_abstract
extern	Lean.Expr.abstractRange	opaque	Lean.Expr	3	0	standard:all:lean_expr_abstract_range
extern	Lean.Expr.data	defn	Lean.Expr	1	0	standard:all:lean_expr_data
extern	Lean.Expr.dbgToString	opaque	Lean.Expr	1	0	standard:all:lean_expr_dbg_to_string
extern	Lean.Expr.equal	opaque	Lean.Expr	2	0	standard:all:lean_expr_equal
extern	Lean.Expr.eqv	opaque	Lean.Expr	2	0	standard:all:lean_expr_eqv
extern	Lean.Expr.findExtImpl?	opaque	Lean.Util.FindExpr	2	0	standard:all:lean_find_ext_expr
extern	Lean.Expr.findImpl?	opaque	Lean.Util.FindExpr	2	0	standard:all:lean_find_expr
extern	Lean.Expr.hasLooseBVar	opaque	Lean.Expr	2	0	standard:all:lean_expr_has_loose_bvar
extern	Lean.Expr.instantiate	opaque	Lean.Expr	2	0	standard:all:lean_expr_instantiate
extern	Lean.Expr.instantiate1	opaque	Lean.Expr	2	0	standard:all:lean_expr_instantiate1
extern	Lean.Expr.instantiateRange	opaque	Lean.Expr	4	0	standard:all:lean_expr_instantiate_range
extern	Lean.Expr.instantiateRev	opaque	Lean.Expr	2	0	standard:all:lean_expr_instantiate_rev
extern	Lean.Expr.instantiateRevRange	opaque	Lean.Expr	4	0	standard:all:lean_expr_instantiate_rev_range
extern	Lean.Expr.liftLooseBVars	opaque	Lean.Expr	3	0	standard:all:lean_expr_lift_loose_bvars
extern	Lean.Expr.lowerLooseBVars	opaque	Lean.Expr	3	0	standard:all:lean_expr_lower_loose_bvars
extern	Lean.Expr.lt	opaque	Lean.Expr	2	0	standard:all:lean_expr_lt
extern	Lean.Expr.mkAppData	opaque	Lean.Expr	2	0	standard:all:lean_expr_mk_app_data
extern	Lean.Expr.mkData	opaque	Lean.Expr	7	0	standard:all:lean_expr_mk_data
extern	Lean.Expr.quickLt	opaque	Lean.Expr	2	0	standard:all:lean_expr_quick_lt
extern	Lean.Expr.replaceImpl	opaque	Lean.Util.ReplaceExpr	2	0	standard:all:lean_replace_expr
extern	Lean.IR.Checker.getMaxCtorFields	opaque	Lean.Compiler.IR.Checker	1	0	standard:all:lean_get_max_ctor_fields
extern	Lean.IR.Checker.getMaxCtorScalarsSize	opaque	Lean.Compiler.IR.Checker	1	0	standard:all:lean_get_max_ctor_scalars_size
extern	Lean.IR.Checker.getMaxCtorTag	opaque	Lean.Compiler.IR.Checker	1	0	standard:all:lean_get_max_ctor_tag
extern	Lean.IR.Checker.getUSizeSize	opaque	Lean.Compiler.IR.Checker	1	0	standard:all:lean_get_usize_size
extern	Lean.Idbg.idbgClientLoop	opaque	Lean.Setup	5	0	standard:all:lean_idbg_client_loop
extern	Lean.Internal.hasLLVMBackend	opaque	Init.Meta.Defs	1	0	standard:all:lean_internal_has_llvm_backend
extern	Lean.Internal.isStage0	opaque	Init.Meta.Defs	1	0	standard:all:lean_internal_is_stage0
extern	Lean.Kernel.Environment.addDeclCore	opaque	Lean.Environment	4	0	standard:all:lean_add_decl
extern	Lean.Kernel.Environment.addDeclWithoutChecking	opaque	Lean.Environment	2	0	standard:all:lean_add_decl_without_checking
extern	Lean.Kernel.check	opaque	Lean.Environment	3	0	standard:all:lean_kernel_check
extern	Lean.Kernel.isDefEq	opaque	Lean.Environment	4	0	standard:all:lean_kernel_is_def_eq
extern	Lean.Kernel.whnf	opaque	Lean.Environment	3	0	standard:all:lean_kernel_whnf
extern	Lean.Level.beq	opaque	Lean.Level	2	0	standard:all:lean_level_eq
extern	Lean.Level.mkData	opaque	Lean.Level	4	0	standard:all:lean_level_mk_data
extern	Lean.MVarId.checkedAssign	opaque	Lean.Meta.Basic	2	0	standard:all:lean_checked_assign
extern	Lean.Meta.Grind.Arith.Cutsat.EqCnstr.assert	opaque	Lean.Meta.Tactic.Grind.Arith.Cutsat.Util	1	0	standard:all:lean_grind_cutsat_assert_eq
extern	Lean.Meta.Grind.Arith.Cutsat.LeCnstr.assert	opaque	Lean.Meta.Tactic.Grind.Arith.Cutsat.Util	1	0	standard:all:lean_grind_cutsat_assert_le
extern	Lean.Meta.Grind.Arith.Cutsat.mkVar	opaque	Lean.Meta.Tactic.Grind.Arith.Cutsat.Util	1	0	standard:all:lean_grind_cutsat_mk_var
extern	Lean.Meta.Grind.Arith.Cutsat.propagateNonlinearTerm	opaque	Lean.Meta.Tactic.Grind.Arith.Cutsat.Var	2	0	standard:all:lean_cutsat_propagate_nonlinear
extern	Lean.Meta.Grind.internalize	opaque	Lean.Meta.Tactic.Grind.Types	3	0	standard:all:lean_grind_internalize
extern	Lean.Meta.Grind.mkEqProof	opaque	Lean.Meta.Tactic.Grind.Types	2	0	standard:all:lean_grind_mk_eq_proof
extern	Lean.Meta.Grind.mkHEqProof	opaque	Lean.Meta.Tactic.Grind.Types	2	0	standard:all:lean_grind_mk_heq_proof
extern	Lean.Meta.Grind.normalize	opaque	Lean.Meta.Tactic.Grind.Util	2	0	standard:all:lean_grind_normalize
extern	Lean.Meta.Grind.preprocess	opaque	Lean.Meta.Tactic.Grind.Types	1	0	standard:all:lean_grind_preprocess
extern	Lean.Meta.Grind.processNewFacts	opaque	Lean.Meta.Tactic.Grind.Types	0	0	standard:all:lean_grind_process_new_facts
extern	Lean.Meta.Match.genMatchCongrEqns	opaque	Lean.Meta.Match.MatchEqsExt	1	0	standard:all:lean_get_congr_match_equations_for
extern	Lean.Meta.Match.getEquationsFor	opaque	Lean.Meta.Match.MatchEqsExt	1	0	standard:all:lean_get_match_equations_for
extern	Lean.Meta.Simp.dsimp	opaque	Lean.Meta.Tactic.Simp.Types	1	0	standard:all:lean_dsimp
extern	Lean.Meta.Simp.simp	opaque	Lean.Meta.Tactic.Simp.Types	1	0	standard:all:lean_simp
extern	Lean.Meta.Sym.DSimp.dsimp	opaque	Lean.Meta.Sym.DSimp.DSimpM	0	0	standard:all:lean_sym_dsimp
extern	Lean.Meta.Sym.Simp.simp	opaque	Lean.Meta.Sym.Simp.SimpM	0	0	standard:all:lean_sym_simp
extern	Lean.Meta.getStructuralRecArgPos?	opaque	Lean.Meta.WHNF	1	0	standard:all:lean_get_structural_rec_arg_pos
extern	Lean.Meta.inferType	opaque	Lean.Meta.Basic	1	0	standard:all:lean_infer_type
extern	Lean.Meta.isExprDefEqAux	opaque	Lean.Meta.Basic	2	0	standard:all:lean_is_expr_def_eq
extern	Lean.Meta.isLevelDefEqAux	opaque	Lean.Meta.Basic	2	0	standard:all:lean_is_level_def_eq
extern	Lean.Meta.synthPending	opaque	Lean.Meta.Basic	1	0	standard:all:lean_synth_pending
extern	Lean.Meta.whnf	opaque	Lean.Meta.Basic	1	0	standard:all:lean_whnf
extern	Lean.Name.beq	defn	Init.Prelude	2	0	standard:all:lean_name_eq
extern	Lean.PrettyPrinter.Formatter.interpretParserDescr'	opaque	Lean.PrettyPrinter.Formatter	1	0	standard:all:lean_pretty_printer_formatter_interpret_parser_descr
extern	Lean.PrettyPrinter.Formatter.mkAntiquot.formatter'	opaque	Lean.PrettyPrinter.Formatter	4	0	standard:all:lean_mk_antiquot_formatter
extern	Lean.PrettyPrinter.Parenthesizer.interpretParserDescr'	opaque	Lean.PrettyPrinter.Parenthesizer	1	0	standard:all:lean_pretty_printer_parenthesizer_interpret_parser_descr
